email,preferred_name,previous_experience,confidence,pref_less_comfortable,pref_fast_pace,pref_retake,pref_plus_12
student753@umich.edu,Name753,3,2,FALSE,TRUE,FALSE,FALSE
student754@umich.edu,Name754,1,3,TRUE,TRUE,FALSE,FALSE
student755@umich.edu,Name755,1,3,FALSE,TRUE,FALSE,FALSE
student756@umich.edu,Name756,3,3,FALSE,TRUE,FALSE,FALSE
student757@umich.edu,Name757,5,5,FALSE,TRUE,FALSE,FALSE
student758@umich.edu,Name758,4,4,FALSE,TRUE,FALSE,FALSE
student759@umich.edu,Name759,5,5,FALSE,TRUE,FALSE,FALSE
student760@umich.edu,Name760,1,1,FALSE,TRUE,FALSE,FALSE
student761@umich.edu,Name761,4,4,FALSE,TRUE,FALSE,FALSE
student762@umich.edu,Name762,1,4,FALSE,TRUE,FALSE,FALSE
student763@umich.edu,Name763,1,1,TRUE,FALSE,FALSE,FALSE
student764@umich.edu,Name764,3,4,TRUE,TRUE,FALSE,FALSE
student765@umich.edu,Name765,5,4,FALSE,TRUE,FALSE,FALSE
student766@umich.edu,Name766,4,4,FALSE,TRUE,FALSE,FALSE
student767@umich.edu,Name767,4,4,FALSE,TRUE,FALSE,FALSE
student768@umich.edu,Name768,4,4,FALSE,TRUE,FALSE,FALSE
student769@umich.edu,Name769,4,4,FALSE,TRUE,TRUE,FALSE
student770@umich.edu,Name770,3,2,TRUE,TRUE,TRUE,FALSE
student771@umich.edu,Name771,3,2,TRUE,FALSE,TRUE,FALSE
student772@umich.edu,Name772,5,4,FALSE,TRUE,FALSE,FALSE
student773@umich.edu,Name773,1,1,TRUE,FALSE,FALSE,FALSE
student774@umich.edu,Name774,4,3,FALSE,TRUE,FALSE,FALSE
student775@umich.edu,Name775,1,2,TRUE,FALSE,FALSE,FALSE
student776@umich.edu,Name776,1,2,FALSE,FALSE,FALSE,FALSE
student777@umich.edu,Name777,4,4,FALSE,TRUE,FALSE,FALSE
student778@umich.edu,Name778,3,2,TRUE,FALSE,FALSE,FALSE
student779@umich.edu,Name779,3,3,FALSE,FALSE,TRUE,FALSE
student780@umich.edu,Name780,1,3,FALSE,FALSE,FALSE,FALSE
student781@umich.edu,Name781,1,3,FALSE,TRUE,FALSE,FALSE
student782@umich.edu,Name782,4,5,FALSE,TRUE,FALSE,FALSE
student783@umich.edu,Name783,4,2,FALSE,TRUE,FALSE,FALSE
student784@umich.edu,Name784,4,3,FALSE,TRUE,FALSE,FALSE
student785@umich.edu,Name785,4,3,FALSE,TRUE,FALSE,FALSE
student786@umich.edu,Name786,1,1,FALSE,FALSE,FALSE,FALSE
student787@umich.edu,Name787,3,3,FALSE,FALSE,FALSE,FALSE
student788@umich.edu,Name788,3,3,FALSE,TRUE,FALSE,FALSE
student789@umich.edu,Name789,3,3,TRUE,FALSE,FALSE,FALSE
student790@umich.edu,Name790,2,3,FALSE,TRUE,TRUE,FALSE
student791@umich.edu,Name791,4,4,FALSE,TRUE,FALSE,FALSE
student792@umich.edu,Name792,4,4,FALSE,TRUE,FALSE,FALSE
student793@umich.edu,Name793,3,3,FALSE,FALSE,FALSE,FALSE
student794@umich.edu,Name794,3,3,TRUE,FALSE,FALSE,FALSE
student795@umich.edu,Name795,2,3,FALSE,TRUE,TRUE,FALSE
student796@umich.edu,Name796,4,4,FALSE,TRUE,FALSE,FALSE
student797@umich.edu,Name797,3,3,TRUE,TRUE,FALSE,FALSE
student798@umich.edu,Name798,3,4,FALSE,TRUE,FALSE,FALSE
student799@umich.edu,Name799,4,4,FALSE,TRUE,FALSE,FALSE
student800@umich.edu,Name800,2,2,FALSE,TRUE,FALSE,FALSE
student801@umich.edu,Name801,4,4,FALSE,TRUE,FALSE,FALSE
student802@umich.edu,Name802,2,3,FALSE,FALSE,FALSE,FALSE
student803@umich.edu,Name803,3,3,FALSE,FALSE,FALSE,FALSE
student804@umich.edu,Name804,1,4,TRUE,TRUE,TRUE,FALSE
student805@umich.edu,Name805,3,3,FALSE,TRUE,TRUE,FALSE
student806@umich.edu,Name806,4,3,FALSE,TRUE,TRUE,FALSE
student807@umich.edu,Name807,4,4,FALSE,TRUE,FALSE,FALSE
student808@umich.edu,Name808,5,4,FALSE,TRUE,FALSE,FALSE
student809@umich.edu,Name809,3,3,TRUE,TRUE,FALSE,FALSE
student810@umich.edu,Name810,2,2,TRUE,FALSE,FALSE,FALSE
student811@umich.edu,Name811,3,4,FALSE,TRUE,FALSE,FALSE
student812@umich.edu,Name812,2,2,TRUE,FALSE,FALSE,FALSE
student813@umich.edu,Name813,1,2,FALSE,FALSE,FALSE,FALSE
student814@umich.edu,Name814,1,3,FALSE,TRUE,FALSE,FALSE
student815@umich.edu,Name815,3,3,FALSE,TRUE,FALSE,FALSE
student816@umich.edu,Name816,3,3,FALSE,FALSE,FALSE,FALSE
student817@umich.edu,Name817,1,3,TRUE,FALSE,FALSE,FALSE
student818@umich.edu,Name818,4,3,FALSE,FALSE,FALSE,FALSE
student819@umich.edu,Name819,1,3,FALSE,FALSE,FALSE,FALSE
student820@umich.edu,Name820,3,4,TRUE,FALSE,TRUE,FALSE
student821@umich.edu,Name821,1,2,FALSE,TRUE,FALSE,FALSE
student822@umich.edu,Name822,5,4,FALSE,TRUE,FALSE,FALSE
student823@umich.edu,Name823,5,5,FALSE,TRUE,FALSE,FALSE
student824@umich.edu,Name824,1,3,FALSE,TRUE,FALSE,FALSE
student825@umich.edu,Name825,2,4,FALSE,TRUE,FALSE,FALSE
student826@umich.edu,Name826,2,2,TRUE,FALSE,FALSE,FALSE
student827@umich.edu,Name827,1,3,FALSE,TRUE,TRUE,FALSE
student828@umich.edu,Name828,1,1,FALSE,FALSE,FALSE,FALSE
student829@umich.edu,Name829,3,4,FALSE,TRUE,FALSE,FALSE
student830@umich.edu,Name830,3,3,FALSE,TRUE,FALSE,FALSE
student831@umich.edu,Name831,3,3,FALSE,FALSE,FALSE,FALSE
student832@umich.edu,Name832,5,3,TRUE,FALSE,TRUE,FALSE
student833@umich.edu,Name833,2,2,TRUE,FALSE,FALSE,FALSE
student834@umich.edu,Name834,2,4,FALSE,TRUE,FALSE,FALSE
student835@umich.edu,Name835,1,3,FALSE,FALSE,FALSE,FALSE
student836@umich.edu,Name836,1,2,FALSE,TRUE,FALSE,FALSE
student837@umich.edu,Name837,3,3,FALSE,FALSE,FALSE,FALSE
student838@umich.edu,Name838,5,4,FALSE,TRUE,FALSE,FALSE
student839@umich.edu,Name839,2,1,TRUE,FALSE,FALSE,FALSE
student840@umich.edu,Name840,4,4,FALSE,TRUE,FALSE,FALSE
student841@umich.edu,Name841,1,2,FALSE,FALSE,FALSE,FALSE
student842@umich.edu,Name842,4,3,FALSE,FALSE,FALSE,FALSE
student843@umich.edu,Name843,1,1,FALSE,FALSE,FALSE,FALSE
student844@umich.edu,Name844,4,3,FALSE,TRUE,FALSE,FALSE
student845@umich.edu,Name845,1,2,TRUE,FALSE,FALSE,FALSE
student846@umich.edu,Name846,4,4,FALSE,TRUE,FALSE,FALSE
student847@umich.edu,Name847,5,5,FALSE,TRUE,FALSE,FALSE
student848@umich.edu,Name848,3,3,FALSE,TRUE,FALSE,FALSE
student849@umich.edu,Name849,5,4,FALSE,TRUE,FALSE,FALSE
student850@umich.edu,Name850,3,4,FALSE,FALSE,FALSE,FALSE
student851@umich.edu,Name851,3,4,FALSE,FALSE,FALSE,FALSE
student852@umich.edu,Name852,5,4,FALSE,FALSE,TRUE,FALSE
student853@umich.edu,Name853,3,3,FALSE,TRUE,FALSE,FALSE
student854@umich.edu,Name854,4,4,FALSE,TRUE,FALSE,FALSE
student855@umich.edu,Name855,5,3,FALSE,TRUE,FALSE,FALSE
student856@umich.edu,Name856,3,2,FALSE,TRUE,TRUE,FALSE
student857@umich.edu,Name857,3,4,FALSE,TRUE,FALSE,FALSE
student858@umich.edu,Name858,1,3,TRUE,FALSE,TRUE,FALSE
student859@umich.edu,Name859,3,2,FALSE,TRUE,FALSE,FALSE
student860@umich.edu,Name860,4,1,FALSE,FALSE,FALSE,FALSE
student861@umich.edu,Name861,4,4,TRUE,FALSE,FALSE,FALSE
student862@umich.edu,Name862,1,2,FALSE,TRUE,FALSE,FALSE
student863@umich.edu,Name863,2,1,TRUE,TRUE,TRUE,FALSE
student864@umich.edu,Name864,5,5,FALSE,TRUE,FALSE,FALSE
student865@umich.edu,Name865,3,3,TRUE,FALSE,FALSE,FALSE
student866@umich.edu,Name866,3,3,FALSE,FALSE,FALSE,FALSE
student867@umich.edu,Name867,2,4,FALSE,TRUE,FALSE,FALSE
student868@umich.edu,Name868,2,2,TRUE,FALSE,TRUE,FALSE
student869@umich.edu,Name869,2,3,FALSE,FALSE,FALSE,FALSE
student870@umich.edu,Name870,1,3,FALSE,FALSE,FALSE,FALSE
student871@umich.edu,Name871,4,3,FALSE,TRUE,FALSE,FALSE
student872@umich.edu,Name872,5,4,TRUE,TRUE,FALSE,FALSE
student873@umich.edu,Name873,2,3,TRUE,TRUE,FALSE,FALSE
student874@umich.edu,Name874,4,1,FALSE,TRUE,FALSE,FALSE
student875@umich.edu,Name875,1,3,TRUE,TRUE,FALSE,FALSE
student876@umich.edu,Name876,2,2,TRUE,TRUE,TRUE,FALSE
student877@umich.edu,Name877,2,4,FALSE,FALSE,FALSE,FALSE
student878@umich.edu,Name878,2,4,FALSE,TRUE,FALSE,FALSE
student879@umich.edu,Name879,3,4,FALSE,TRUE,FALSE,FALSE
student880@umich.edu,Name880,1,3,FALSE,FALSE,FALSE,FALSE
student881@umich.edu,Name881,2,2,TRUE,FALSE,FALSE,FALSE
student882@umich.edu,Name882,4,4,FALSE,TRUE,FALSE,FALSE
student883@umich.edu,Name883,4,4,TRUE,FALSE,FALSE,FALSE
student884@umich.edu,Name884,3,3,FALSE,TRUE,FALSE,FALSE
student885@umich.edu,Name885,2,2,FALSE,TRUE,TRUE,FALSE
student886@umich.edu,Name886,3,3,FALSE,FALSE,FALSE,FALSE
student887@umich.edu,Name887,2,3,TRUE,FALSE,TRUE,FALSE
student888@umich.edu,Name888,3,3,TRUE,TRUE,FALSE,FALSE
student889@umich.edu,Name889,1,3,FALSE,FALSE,FALSE,FALSE
student890@umich.edu,Name890,2,3,FALSE,TRUE,FALSE,FALSE
student891@umich.edu,Name891,3,2,FALSE,TRUE,FALSE,FALSE
student892@umich.edu,Name892,2,3,FALSE,TRUE,TRUE,FALSE
student893@umich.edu,Name893,1,2,FALSE,FALSE,FALSE,FALSE
student894@umich.edu,Name894,1,3,TRUE,TRUE,FALSE,FALSE
student895@umich.edu,Name895,2,3,FALSE,FALSE,FALSE,FALSE
student896@umich.edu,Name896,4,4,FALSE,TRUE,FALSE,FALSE
student897@umich.edu,Name897,2,3,FALSE,TRUE,FALSE,FALSE
student898@umich.edu,Name898,5,4,FALSE,TRUE,FALSE,FALSE
student899@umich.edu,Name899,4,3,TRUE,TRUE,FALSE,FALSE
student900@umich.edu,Name900,1,3,FALSE,FALSE,FALSE,FALSE
student901@umich.edu,Name901,1,4,FALSE,TRUE,FALSE,FALSE
student902@umich.edu,Name902,3,3,FALSE,TRUE,TRUE,FALSE
student903@umich.edu,Name903,1,1,FALSE,TRUE,FALSE,FALSE
student904@umich.edu,Name904,1,5,FALSE,TRUE,FALSE,FALSE
student905@umich.edu,Name905,1,3,FALSE,FALSE,FALSE,FALSE
student906@umich.edu,Name906,5,3,FALSE,FALSE,FALSE,FALSE
student907@umich.edu,Name907,2,5,FALSE,TRUE,FALSE,FALSE
student908@umich.edu,Name908,3,4,FALSE,TRUE,FALSE,FALSE
student909@umich.edu,Name909,2,3,FALSE,FALSE,FALSE,FALSE
student910@umich.edu,Name910,3,3,FALSE,FALSE,FALSE,FALSE
student911@umich.edu,Name911,3,5,FALSE,TRUE,FALSE,FALSE
student912@umich.edu,Name912,3,4,FALSE,TRUE,FALSE,FALSE
student913@umich.edu,Name913,4,4,FALSE,TRUE,FALSE,FALSE
student914@umich.edu,Name914,2,3,FALSE,TRUE,FALSE,FALSE
student915@umich.edu,Name915,3,3,FALSE,FALSE,FALSE,FALSE
student916@umich.edu,Name916,3,3,FALSE,FALSE,FALSE,FALSE
student917@umich.edu,Name917,3,4,FALSE,TRUE,FALSE,FALSE
student918@umich.edu,Name918,1,2,FALSE,FALSE,FALSE,FALSE
student919@umich.edu,Name919,3,4,FALSE,TRUE,FALSE,FALSE
student920@umich.edu,Name920,3,3,TRUE,FALSE,FALSE,FALSE
student921@umich.edu,Name921,2,1,FALSE,FALSE,FALSE,FALSE
student922@umich.edu,Name922,3,4,FALSE,TRUE,FALSE,FALSE
student923@umich.edu,Name923,3,4,FALSE,TRUE,TRUE,FALSE
student924@umich.edu,Name924,3,3,FALSE,FALSE,FALSE,FALSE
student925@umich.edu,Name925,1,3,FALSE,FALSE,FALSE,FALSE
student926@umich.edu,Name926,5,4,FALSE,TRUE,FALSE,FALSE
student927@umich.edu,Name927,5,5,TRUE,TRUE,FALSE,FALSE
student928@umich.edu,Name928,3,3,TRUE,TRUE,TRUE,FALSE
student929@umich.edu,Name929,3,3,FALSE,FALSE,FALSE,FALSE
student930@umich.edu,Name930,2,2,FALSE,TRUE,FALSE,FALSE
student931@umich.edu,Name931,2,2,FALSE,TRUE,TRUE,FALSE
student932@umich.edu,Name932,5,5,FALSE,TRUE,FALSE,FALSE
student933@umich.edu,Name933,4,4,TRUE,FALSE,TRUE,FALSE
student934@umich.edu,Name934,1,3,FALSE,FALSE,FALSE,FALSE
student935@umich.edu,Name935,1,4,FALSE,TRUE,FALSE,FALSE
student936@umich.edu,Name936,2,2,TRUE,TRUE,TRUE,FALSE
student937@umich.edu,Name937,3,3,TRUE,TRUE,TRUE,FALSE
student938@umich.edu,Name938,5,5,TRUE,TRUE,FALSE,FALSE
student939@umich.edu,Name939,2,1,TRUE,FALSE,TRUE,FALSE
student940@umich.edu,Name940,2,3,TRUE,FALSE,FALSE,FALSE
student941@umich.edu,Name941,3,4,FALSE,TRUE,FALSE,FALSE
student942@umich.edu,Name942,4,3,FALSE,TRUE,FALSE,FALSE
student943@umich.edu,Name943,1,4,FALSE,FALSE,FALSE,FALSE
student944@umich.edu,Name944,2,3,FALSE,TRUE,FALSE,FALSE
student945@umich.edu,Name945,4,3,FALSE,TRUE,FALSE,FALSE
student946@umich.edu,Name946,1,3,TRUE,FALSE,FALSE,FALSE
student947@umich.edu,Name947,1,2,TRUE,FALSE,FALSE,FALSE
student948@umich.edu,Name948,3,3,FALSE,TRUE,FALSE,FALSE
student949@umich.edu,Name949,2,2,FALSE,FALSE,FALSE,FALSE
student950@umich.edu,Name950,5,5,FALSE,TRUE,FALSE,FALSE
student951@umich.edu,Name951,2,4,FALSE,TRUE,FALSE,FALSE
student952@umich.edu,Name952,3,4,FALSE,TRUE,FALSE,FALSE
student953@umich.edu,Name953,1,5,FALSE,FALSE,FALSE,FALSE
student954@umich.edu,Name954,4,4,TRUE,FALSE,FALSE,FALSE
student955@umich.edu,Name955,3,3,FALSE,TRUE,FALSE,FALSE
student956@umich.edu,Name956,2,3,FALSE,TRUE,FALSE,FALSE
student957@umich.edu,Name957,1,2,TRUE,FALSE,FALSE,FALSE
student958@umich.edu,Name958,2,2,TRUE,FALSE,TRUE,FALSE
student959@umich.edu,Name959,3,4,TRUE,TRUE,TRUE,FALSE
student960@umich.edu,Name960,2,1,FALSE,FALSE,FALSE,FALSE
student961@umich.edu,Name961,3,2,TRUE,FALSE,FALSE,FALSE
student962@umich.edu,Name962,2,3,FALSE,FALSE,FALSE,FALSE
student963@umich.edu,Name963,4,4,TRUE,TRUE,FALSE,FALSE
student964@umich.edu,Name964,1,1,FALSE,FALSE,FALSE,FALSE
student965@umich.edu,Name965,4,3,FALSE,TRUE,TRUE,FALSE
student966@umich.edu,Name966,2,3,FALSE,FALSE,FALSE,FALSE
student967@umich.edu,Name967,2,4,FALSE,TRUE,FALSE,FALSE
student968@umich.edu,Name968,3,4,TRUE,TRUE,FALSE,FALSE
student969@umich.edu,Name969,5,4,FALSE,TRUE,FALSE,FALSE
student970@umich.edu,Name970,5,4,FALSE,TRUE,FALSE,FALSE
student971@umich.edu,Name971,1,3,FALSE,FALSE,FALSE,FALSE
student972@umich.edu,Name972,2,3,FALSE,FALSE,FALSE,FALSE
student973@umich.edu,Name973,4,3,FALSE,FALSE,FALSE,FALSE
student974@umich.edu,Name974,4,3,FALSE,TRUE,FALSE,FALSE
student975@umich.edu,Name975,3,3,TRUE,FALSE,FALSE,FALSE
student976@umich.edu,Name976,1,4,FALSE,FALSE,TRUE,FALSE
student977@umich.edu,Name977,3,3,TRUE,TRUE,FALSE,FALSE
student978@umich.edu,Name978,3,4,FALSE,FALSE,FALSE,FALSE
student979@umich.edu,Name979,4,4,FALSE,FALSE,FALSE,FALSE
student980@umich.edu,Name980,2,4,TRUE,FALSE,TRUE,FALSE
student981@umich.edu,Name981,1,2,FALSE,TRUE,TRUE,FALSE
student982@umich.edu,Name982,2,2,TRUE,FALSE,FALSE,FALSE
student983@umich.edu,Name983,4,4,FALSE,TRUE,FALSE,FALSE
student984@umich.edu,Name984,4,4,FALSE,TRUE,FALSE,FALSE
student985@umich.edu,Name985,2,2,FALSE,FALSE,FALSE,FALSE
student986@umich.edu,Name986,1,4,FALSE,FALSE,FALSE,FALSE
student987@umich.edu,Name987,3,5,FALSE,TRUE,FALSE,FALSE
student988@umich.edu,Name988,4,3,FALSE,TRUE,TRUE,FALSE
student989@umich.edu,Name989,3,3,TRUE,TRUE,FALSE,FALSE
student990@umich.edu,Name990,4,3,FALSE,TRUE,FALSE,FALSE
student991@umich.edu,Name991,3,2,TRUE,FALSE,FALSE,FALSE
student992@umich.edu,Name992,4,4,FALSE,TRUE,FALSE,FALSE
student993@umich.edu,Name993,2,2,TRUE,TRUE,TRUE,FALSE
student994@umich.edu,Name994,1,4,FALSE,TRUE,FALSE,FALSE
student995@umich.edu,Name995,3,3,TRUE,FALSE,FALSE,FALSE
student996@umich.edu,Name996,3,3,FALSE,TRUE,TRUE,FALSE
student997@umich.edu,Name997,2,5,FALSE,FALSE,FALSE,FALSE
student998@umich.edu,Name998,4,5,TRUE,FALSE,TRUE,FALSE
student999@umich.edu,Name999,1,5,FALSE,TRUE,FALSE,FALSE
student1000@umich.edu,Name1000,3,3,TRUE,TRUE,FALSE,FALSE
student1001@umich.edu,Name1001,2,2,FALSE,FALSE,FALSE,FALSE
student1002@umich.edu,Name1002,3,3,FALSE,FALSE,TRUE,FALSE
student1003@umich.edu,Name1003,3,3,TRUE,TRUE,FALSE,FALSE
student1004@umich.edu,Name1004,4,3,TRUE,FALSE,FALSE,FALSE
student1005@umich.edu,Name1005,2,3,TRUE,FALSE,FALSE,FALSE
student1006@umich.edu,Name1006,2,4,FALSE,FALSE,TRUE,FALSE
student1007@umich.edu,Name1007,3,4,FALSE,FALSE,TRUE,FALSE
student1008@umich.edu,Name1008,4,4,FALSE,TRUE,FALSE,FALSE
student1009@umich.edu,Name1009,4,4,FALSE,TRUE,FALSE,FALSE
student1010@umich.edu,Name1010,4,2,FALSE,FALSE,TRUE,FALSE
student1011@umich.edu,Name1011,2,3,TRUE,FALSE,TRUE,FALSE
student1012@umich.edu,Name1012,4,4,FALSE,TRUE,FALSE,FALSE
student1013@umich.edu,Name1013,4,3,FALSE,TRUE,FALSE,FALSE
student1014@umich.edu,Name1014,3,3,FALSE,FALSE,FALSE,FALSE
student1015@umich.edu,Name1015,3,2,TRUE,FALSE,FALSE,FALSE
student1016@umich.edu,Name1016,2,3,FALSE,TRUE,FALSE,FALSE
student1017@umich.edu,Name1017,1,2,FALSE,FALSE,FALSE,FALSE
student1018@umich.edu,Name1018,1,3,TRUE,FALSE,FALSE,FALSE
student1019@umich.edu,Name1019,3,3,FALSE,TRUE,FALSE,FALSE
student1020@umich.edu,Name1020,2,2,FALSE,FALSE,FALSE,FALSE
student1021@umich.edu,Name1021,4,3,FALSE,TRUE,FALSE,FALSE
student1022@umich.edu,Name1022,2,1,FALSE,FALSE,FALSE,FALSE
student1023@umich.edu,Name1023,3,4,TRUE,TRUE,FALSE,FALSE
student1024@umich.edu,Name1024,3,3,FALSE,TRUE,FALSE,FALSE
student1025@umich.edu,Name1025,3,3,TRUE,FALSE,TRUE,FALSE
student1026@umich.edu,Name1026,2,3,TRUE,FALSE,FALSE,FALSE
student1027@umich.edu,Name1027,3,3,FALSE,FALSE,FALSE,FALSE
student1028@umich.edu,Name1028,1,1,FALSE,TRUE,FALSE,FALSE
student1029@umich.edu,Name1029,2,2,FALSE,TRUE,FALSE,FALSE
student1030@umich.edu,Name1030,2,2,TRUE,FALSE,TRUE,FALSE
student1031@umich.edu,Name1031,3,2,TRUE,FALSE,FALSE,FALSE
student1032@umich.edu,Name1032,2,3,TRUE,FALSE,FALSE,FALSE
student1033@umich.edu,Name1033,2,5,TRUE,FALSE,FALSE,FALSE
student1034@umich.edu,Name1034,5,5,FALSE,TRUE,FALSE,FALSE
student1035@umich.edu,Name1035,2,3,FALSE,TRUE,FALSE,FALSE
student1036@umich.edu,Name1036,1,2,TRUE,FALSE,FALSE,FALSE
student1037@umich.edu,Name1037,1,4,FALSE,FALSE,FALSE,FALSE
student1038@umich.edu,Name1038,2,3,TRUE,TRUE,FALSE,FALSE
student1039@umich.edu,Name1039,1,3,FALSE,TRUE,TRUE,FALSE
student1040@umich.edu,Name1040,1,2,TRUE,TRUE,FALSE,FALSE
student1041@umich.edu,Name1041,2,4,FALSE,TRUE,FALSE,FALSE
